patch_index,row,col,posthoc_state,representative_number,uncertainty,anomaly_probability,primary_anomaly_probability,reference_anomaly_probability,prediction_disagreement,source_reliability,update_gate,gt_lesion_fraction,transition_self_weight,transition_nonself_weight,top_source_patch,top_source_weight
749,20,9,pseudo_anomaly_risk,,0.3180229067802429,0.03512973338365555,0.0829840898513794,0.03786992281675339,0.04511416703462601,0.6819770932197571,0.27402985095977783,0.0,0.17263959348201752,0.8273603916168213,749,0.17263959348201752
750,20,10,pseudo_anomaly_risk,,0.25562435388565063,0.02846982143819332,0.08388140052556992,0.013873155228793621,0.07000824809074402,0.7443756461143494,0.25877881050109863,0.0,0.19848640263080597,0.8015136122703552,750,0.19848640263080597
751,20,11,stable_normal,,0.07041275501251221,0.02651285193860531,0.050362471491098404,0.016272185370326042,0.03409028798341751,0.9295872449874878,0.2129552662372589,0.0,0.17283618450164795,0.827163815498352,751,0.17283618450164795
752,20,12,stable_normal,,0.00507017970085144,0.051189396530389786,0.07229872792959213,0.035872682929039,0.03642604500055313,0.9949297904968262,0.19307316839694977,0.0,0.1994093656539917,0.8005906343460083,752,0.1994093656539917
753,20,13,noise_sensitive_normal,,0.14997225999832153,0.050902776420116425,0.07128428667783737,0.0527028813958168,0.01858140528202057,0.8500277400016785,0.22646327316761017,0.0,0.1849704533815384,0.8150295615196228,753,0.1849704533815384
754,20,14,stable_normal,,0.03798544406890869,0.07123584300279617,0.06902147829532623,0.08052769303321838,0.011506214737892151,0.9620145559310913,0.1961512416601181,0.0,0.13404305279254913,0.8659569621086121,754,0.13404305279254913
755,20,15,stable_normal,,0.0002237558364868164,0.07612331956624985,0.07320231944322586,0.07913537323474884,0.00593305379152298,0.9997762441635132,0.18703746795654297,0.0,0.16317063570022583,0.8368293642997742,755,0.16317063570022583
756,20,16,pseudo_anomaly_risk,,0.27827441692352295,0.028320057317614555,0.07398408651351929,0.023901766166090965,0.05008231848478317,0.721725583076477,0.2649010419845581,0.0,0.22400353848934174,0.7759964466094971,756,0.22400353848934174
757,20,17,lesion_candidate_preserved,,0.0023088455200195312,0.08437345921993256,0.0770682543516159,0.0923762246966362,0.015307970345020294,0.9976911544799805,0.18584710359573364,0.0,0.1798265278339386,0.8201735019683838,757,0.1798265278339386
758,20,18,stable_normal,,0.015233933925628662,0.08013240247964859,0.08244651556015015,0.08060650527477264,0.0018400102853775024,0.9847660660743713,0.18942737579345703,0.0,0.13583378493785858,0.8641662001609802,758,0.13583378493785858
759,20,19,stable_normal,,0.030225694179534912,0.06161711364984512,0.057289838790893555,0.07070429623126984,0.013414457440376282,0.9697743058204651,0.19642624258995056,0.0,0.16882872581481934,0.8311712741851807,759,0.16882872581481934
760,20,20,stable_normal,,0.03081563115119934,0.07715929299592972,0.07919488102197647,0.08066164702177048,0.0014667659997940063,0.969184398651123,0.19337841868400574,0.0,0.18547499179840088,0.8145250082015991,760,0.18547499179840088
761,20,21,stable_normal,,0.03063875436782837,0.0785752683877945,0.08569160848855972,0.07712036371231079,0.008571244776248932,0.9693612456321716,0.19305260479450226,0.0,0.12600558996200562,0.8739944100379944,761,0.12600558996200562
762,20,22,stable_normal,,0.007190704345703125,0.07836904376745224,0.07029686868190765,0.08878761529922485,0.0184907466173172,0.9928092956542969,0.1880672723054886,0.0,0.15187549591064453,0.8481245040893555,762,0.15187549591064453
763,20,23,lesion_candidate_preserved,,0.0014631450176239014,0.08455739915370941,0.09019242972135544,0.07924190163612366,0.010950528085231781,0.9985368251800537,0.1856330931186676,0.0,0.1314430683851242,0.8685569167137146,763,0.1314430683851242
764,20,24,stable_normal,,0.000274658203125,0.08217889070510864,0.08455363661050797,0.07983499765396118,0.0047186389565467834,0.999725341796875,0.1858518272638321,0.0,0.16161638498306274,0.8383836150169373,764,0.16161638498306274
765,20,25,lesion_candidate_preserved,,0.0002333521842956543,0.09121374040842056,0.08949200809001923,0.0930233895778656,0.0035313814878463745,0.9997666478157043,0.1840691715478897,0.0,0.21312595903873444,0.7868740558624268,765,0.21312595903873444
766,20,26,lesion_candidate_preserved,,0.007822275161743164,0.09399200230836868,0.09870103746652603,0.09092487394809723,0.0077761635184288025,0.9921777248382568,0.1851121336221695,0.0,0.1692708432674408,0.8307291269302368,766,0.1692708432674408
767,20,27,lesion_candidate_preserved,,0.0029819607734680176,0.10882054269313812,0.09961294382810593,0.1192559078335762,0.019642964005470276,0.997018039226532,0.1812160462141037,0.0,0.21365055441856384,0.7863494157791138,767,0.21365055441856384
768,20,28,lesion_candidate_preserved,,0.005333453416824341,0.09194545447826385,0.07281343638896942,0.1150633841753006,0.04224994778633118,0.994666576385498,0.1849924623966217,0.0,0.1533949226140976,0.8466050624847412,768,0.1533949226140976
769,20,29,stable_normal,,0.0002091526985168457,0.07421505451202393,0.07390952110290527,0.0745464339852333,0.0006369128823280334,0.9997908473014832,0.1874125748872757,0.0,0.18947890400886536,0.810521125793457,769,0.18947890400886536
770,20,30,noise_sensitive_normal,,0.35732221603393555,0.037424832582473755,0.0559564009308815,0.07626653462648392,0.020310133695602417,0.6426777839660645,0.28442052006721497,0.0,0.14380241930484772,0.8561975955963135,770,0.14380241930484772
771,20,31,pseudo_anomaly_risk,,0.28455692529678345,0.030679067596793175,0.08419858664274216,0.022977445274591446,0.06122114136815071,0.7154430747032166,0.2660045623779297,0.0,0.1936441957950592,0.8063558340072632,771,0.1936441957950592
772,20,32,lesion_candidate_preserved,,0.0013318955898284912,0.08515927940607071,0.1014513373374939,0.07103794813156128,0.030413389205932617,0.9986680746078491,0.1854870617389679,0.0,0.1798626035451889,0.8201373815536499,772,0.1798626035451889
773,20,33,stable_normal,,0.020772993564605713,0.052178025245666504,0.08750056475400925,0.029233446344733238,0.05826711654663086,0.9792270064353943,0.19629305601119995,0.0,0.16858430206775665,0.8314157128334045,773,0.16858430206775665
774,20,34,noise_sensitive_normal,,0.3103182911872864,0.03961813822388649,0.08155617862939835,0.04703570902347565,0.0345204696059227,0.6896817088127136,0.2707488238811493,0.0,0.21904577314853668,0.7809542417526245,774,0.21904577314853668
775,20,35,pseudo_anomaly_risk,,0.11729532480239868,0.04172637686133385,0.02740195207297802,0.08085952699184418,0.05345757305622101,0.8827046751976013,0.22065454721450806,0.0,0.18102730810642242,0.8189727067947388,775,0.18102730810642242
776,20,36,stable_normal,,0.008778035640716553,0.04053959995508194,0.02398758754134178,0.06893976777791977,0.04495218023657799,0.9912219643592834,0.19605448842048645,0.0,0.19463664293289185,0.8053633570671082,776,0.19463664293289185
777,21,0,stable_normal,,0.011004805564880371,0.017839645966887474,0.014266583137214184,0.022964676842093468,0.008698093704879284,0.9889951944351196,0.20125366747379303,0.0,0.20913934707641602,0.790860652923584,777,0.20913934707641602
778,21,1,pseudo_anomaly_risk,,0.11377507448196411,0.03291354328393936,0.019927870482206345,0.06471747905015945,0.04478960856795311,0.8862249255180359,0.2217891812324524,0.0,0.17630289494991302,0.8236970901489258,778,0.17630289494991302
779,21,2,pseudo_anomaly_risk,,0.28234708309173584,0.026798048987984657,0.07822877913713455,0.01741671748459339,0.06081206351518631,0.7176529169082642,0.2663920223712921,0.0,0.1646413505077362,0.8353586196899414,779,0.1646413505077362
780,21,3,pseudo_anomaly_risk,,0.24895578622817993,0.026880204677581787,0.012085494585335255,0.0790802612900734,0.06699476391077042,0.7510442137718201,0.2574005126953125,0.0,0.19570961594581604,0.8042904138565063,780,0.19570961594581604
781,21,4,stable_normal,,0.018448173999786377,0.03627089038491249,0.03132625296711922,0.04523568972945213,0.013909436762332916,0.9815518260002136,0.19906659424304962,0.0,0.22783643007278442,0.7721635699272156,781,0.22783643007278442
782,21,5,pseudo_anomaly_risk,,0.22947582602500916,0.043290235102176666,0.08242804557085037,0.036623626947402954,0.04580441862344742,0.7705241441726685,0.24824900925159454,0.0,0.22037315368652344,0.7796268463134766,782,0.22037315368652344
783,21,6,stable_normal,,0.0001500844955444336,0.07743127644062042,0.07467759400606155,0.08025447279214859,0.005576878786087036,0.9998499155044556,0.18676301836967468,0.0,0.14147955179214478,0.8585204482078552,783,0.14147955179214478
784,21,7,stable_normal,,0.00010037422180175781,0.07971879094839096,0.07918712496757507,0.08026598393917084,0.0010788589715957642,0.9998996257781982,0.18630041182041168,0.0,0.12390971183776855,0.8760902881622314,784,0.12390971183776855
785,21,8,stable_normal,,0.00028884410858154297,0.08127444982528687,0.08250807225704193,0.08008963614702225,0.002418436110019684,0.9997111558914185,0.18603312969207764,0.0,0.18107745051383972,0.8189225196838379,785,0.18107745051383972
786,21,9,stable_normal,,0.00015497207641601562,0.08015630394220352,0.08384004980325699,0.07670976966619492,0.007130280137062073,0.999845027923584,0.1862255483865738,0.0,0.18785497546195984,0.8121449947357178,786,0.18785497546195984
787,21,10,pseudo_anomaly_risk,,0.2050504982471466,0.02685806155204773,0.08127203583717346,0.008049044758081436,0.07322299480438232,0.7949495315551758,0.24591508507728577,0.0,0.22896432876586914,0.7710356712341309,787,0.22896432876586914
788,21,11,pseudo_anomaly_risk,,0.18783199787139893,0.02810712717473507,0.07054315507411957,0.014042855240404606,0.05650030076503754,0.8121680021286011,0.24120621383190155,0.0,0.1765870749950409,0.8234128952026367,788,0.1765870749950409
789,21,12,stable_normal,,0.007318824529647827,0.07192877680063248,0.08523885905742645,0.06113129481673241,0.024107564240694046,0.9926811456680298,0.18937885761260986,0.0,0.15079548954963684,0.8492045402526855,789,0.15079548954963684
790,21,13,lesion_candidate_preserved,,0.000543445348739624,0.08405036479234695,0.08549924194812775,0.08272530883550644,0.0027739331126213074,0.999456524848938,0.18553970754146576,0.0,0.1805933713912964,0.8194066286087036,790,0.1805933713912964
791,21,14,stable_normal,,0.09401670098304749,0.059067193418741226,0.043824534863233566,0.09486127644777298,0.05103674158453941,0.9059833288192749,0.21135161817073822,0.0,0.15047354996204376,0.8495264649391174,791,0.15047354996204376
792,21,15,stable_normal,,4.589557647705078e-05,0.0796399861574173,0.07756274193525314,0.08177002519369125,0.00420728325843811,0.999954104423523,0.1863044947385788,0.0,0.15402720868587494,0.8459727764129639,792,0.15402720868587494
793,21,16,stable_normal,,0.0001131892204284668,0.07559765130281448,0.07478146255016327,0.0764370933175087,0.0016556307673454285,0.9998868107795715,0.18711820244789124,0.0,0.17557774484157562,0.8244222402572632,793,0.17557774484157562
794,21,17,noise_sensitive_normal,,0.3020932376384735,0.03781282901763916,0.08031747490167618,0.044877804815769196,0.03543967008590698,0.6979067325592041,0.2689596712589264,0.0,0.23003631830215454,0.7699636816978455,794,0.23003631830215454
795,21,18,pseudo_anomaly_risk,,0.21121573448181152,0.049487315118312836,0.08969613909721375,0.04743822291493416,0.04225791618227959,0.7887842655181885,0.24205897748470306,0.0,0.15512186288833618,0.8448781371116638,795,0.15512186288833618
796,21,19,lesion_candidate_preserved,,0.00390857458114624,0.08484996855258942,0.0903455838561058,0.0804075226187706,0.009938061237335205,0.9960914254188538,0.18608975410461426,0.0,0.16180157661437988,0.8381984233856201,796,0.16180157661437988
797,21,20,stable_normal,,0.059047549962997437,0.047877952456474304,0.04131988435983658,0.07357648015022278,0.0322565957903862,0.9409524202346802,0.20573517680168152,0.0,0.2294418215751648,0.7705581784248352,797,0.2294418215751648
798,21,21,noise_sensitive_normal,,0.19175595045089722,0.06009162962436676,0.09306809306144714,0.06437943130731583,0.028688661754131317,0.8082440495491028,0.23464186489582062,0.0,0.1804009974002838,0.8195990324020386,798,0.1804009974002838
799,21,22,stable_normal,,0.0005402565002441406,0.08072156459093094,0.08274774998426437,0.07878188043832779,0.0039658695459365845,0.9994597434997559,0.18619513511657715,0.0,0.15928296744823456,0.8407170176506042,799,0.15928296744823456
800,21,23,lesion_candidate_preserved,,0.0015829801559448242,0.08844471722841263,0.08829294145107269,0.08888866007328033,0.0005957186222076416,0.9984170198440552,0.18489399552345276,0.0,0.20119856297969818,0.7988014221191406,800,0.20119856297969818
801,21,24,lesion_candidate_preserved,,0.0005844235420227051,0.08960260450839996,0.08823023736476898,0.09111286699771881,0.002882629632949829,0.9994155764579773,0.184457927942276,0.0,0.17825044691562653,0.8217495679855347,801,0.17825044691562653
802,21,25,stable_normal,,0.011596381664276123,0.05627211183309555,0.028170058503746986,0.10943807661533356,0.08126801997423172,0.9884036183357239,0.19345524907112122,0.0,0.21217547357082367,0.7878245115280151,802,0.21217547357082367
803,21,26,stable_normal,,0.007667720317840576,0.059731725603342056,0.06137600168585777,0.05906814709305763,0.0023078545928001404,0.9923322796821594,0.19190490245819092,0.0,0.18938696384429932,0.8106130361557007,803,0.18938696384429932
804,21,27,lesion_candidate_preserved,,0.0011184215545654297,0.09481516480445862,0.08195682615041733,0.10922130942344666,0.027264483273029327,0.9988815784454346,0.18354998528957367,0.0,0.20564104616641998,0.7943589687347412,804,0.20564104616641998
805,21,28,lesion_candidate_preserved,,0.08068925142288208,0.0831969827413559,0.08422369509935379,0.0988440066576004,0.014620311558246613,0.9193107485771179,0.20314539968967438,0.0,0.1817021667957306,0.8182978630065918,805,0.1817021667957306
806,21,29,pseudo_anomaly_risk,,0.13765022158622742,0.030352573841810226,0.07651452720165253,0.009952032938599586,0.06656249612569809,0.8623497486114502,0.2281564474105835,0.0,0.21847198903560638,0.7815279960632324,806,0.21847198903560638
807,21,30,stable_normal,,0.00018516182899475098,0.07692255079746246,0.08087646961212158,0.07314199209213257,0.007734477519989014,0.9998148679733276,0.18687105178833008,0.0,0.18724030256271362,0.8127596974372864,807,0.18724030256271362
808,21,31,lesion_candidate_preserved,,0.0001652836799621582,0.0864086002111435,0.08588404953479767,0.08696165680885315,0.001077607274055481,0.9998347163200378,0.18499673902988434,0.0,0.18925133347511292,0.8107486963272095,808,0.18925133347511292
809,21,32,noise_sensitive_normal,,0.24631446599960327,0.0802101194858551,0.1035226508975029,0.11051764339208603,0.00699499249458313,0.7536855340003967,0.24367116391658783,0.0,0.22379560768604279,0.7762044072151184,809,0.22379560768604279
810,21,33,stable_normal,,0.00552859902381897,0.07405533641576767,0.09654063731431961,0.05559245124459267,0.040948186069726944,0.9944714307785034,0.1885729879140854,0.0,0.16621778905391693,0.8337821960449219,810,0.16621778905391693
811,21,34,stable_normal,,0.01156318187713623,0.07955294102430344,0.05620797723531723,0.11061855405569077,0.054410576820373535,0.9884368181228638,0.18876078724861145,0.0,0.20267078280448914,0.7973291873931885,811,0.20267078280448914
812,21,35,pseudo_anomaly_risk,,0.2709179222583771,0.035337310284376144,0.09773306548595428,0.02140216715633869,0.07633090019226074,0.7290821075439453,0.2611473798751831,0.0,0.23758675158023834,0.7624132633209229,812,0.23758675158023834
813,21,36,stable_normal,,0.014212459325790405,0.023662704974412918,0.025542546063661575,0.022913837805390358,0.0026287082582712173,0.9857875108718872,0.20075160264968872,0.0,0.23100654780864716,0.7689934372901917,813,0.23100654780864716
814,22,0,stable_normal,,0.01488274335861206,0.031220460310578346,0.033301789313554764,0.030384786427021027,0.002917002886533737,0.9851172566413879,0.19932542741298676,0.0,0.2529991567134857,0.7470008134841919,814,0.2529991567134857
815,22,1,stable_normal,,0.039583683013916016,0.05084343999624252,0.028577491641044617,0.08729136735200882,0.0587138757109642,0.960416316986084,0.20072925090789795,0.0,0.2041769027709961,0.7958230972290039,815,0.2041769027709961
816,22,2,stable_normal,,9.924173355102539e-05,0.07584886997938156,0.07301676273345947,0.07876519858837128,0.005748435854911804,0.999900758266449,0.1870654821395874,0.0,0.18632976710796356,0.8136702179908752,816,0.18632976710796356
817,22,3,stable_normal,,0.019571244716644287,0.02027512900531292,0.036140404641628265,0.010378393344581127,0.025762010365724564,0.9804287552833557,0.202661395072937,0.0,0.24485433101654053,0.7551456689834595,817,0.24485433101654053
818,22,4,stable_normal,,0.014809608459472656,0.06737612932920456,0.07736826688051224,0.06033406779170036,0.017034199088811874,0.9851903915405273,0.19190020859241486,0.0,0.22565101087093353,0.7743489742279053,818,0.22565101087093353
819,22,5,lesion_candidate_preserved,,0.00031828880310058594,0.08505671471357346,0.08168236911296844,0.08852670341730118,0.006844334304332733,0.9996817111968994,0.18529446423053741,0.0,0.20234671235084534,0.797653317451477,819,0.20234671235084534
820,22,6,stable_normal,,0.04942357540130615,0.06606747210025787,0.07572223991155624,0.06461768597364426,0.011104553937911987,0.9505764245986938,0.19974394142627716,0.0,0.17192590236663818,0.8280740976333618,820,0.17192590236663818
821,22,7,stable_normal,,6.157159805297852e-05,0.07422557473182678,0.07243330776691437,0.07606344670057297,0.0036301389336586,0.999938428401947,0.18737927079200745,0.0,0.12645205855369568,0.8735479116439819,821,0.12645205855369568
822,22,8,stable_normal,,0.00022220611572265625,0.07650694251060486,0.07963939756155014,0.07359874248504639,0.006040655076503754,0.9997777938842773,0.18696115911006927,0.0,0.19610972702503204,0.8038902878761292,822,0.19610972702503204
823,22,9,stable_normal,,8.279085159301758e-05,0.07923836261034012,0.08080542087554932,0.07773414999246597,0.0030712708830833435,0.999917209148407,0.18639159202575684,0.0,0.1765746772289276,0.82342529296875,823,0.1765746772289276
824,22,10,stable_normal,,0.0001366734504699707,0.07966266572475433,0.0810382291674614,0.0783199667930603,0.0027182623744010925,0.99986332654953,0.18631914258003235,0.0,0.14131253957748413,0.8586874604225159,824,0.14131253957748413
825,22,11,stable_normal,,0.0022289156913757324,0.08165517449378967,0.07846366614103317,0.08525552600622177,0.006791859865188599,0.9977710843086243,0.18636657297611237,0.0,0.16926944255828857,0.8307305574417114,825,0.16926944255828857
826,22,12,stable_normal,,0.037972986698150635,0.06412773579359055,0.07911374419927597,0.05633626878261566,0.02277747541666031,0.9620270133018494,0.19761241972446442,0.0,0.175106018781662,0.8248939514160156,826,0.175106018781662
827,22,13,stable_normal,,0.02999153733253479,0.07532832771539688,0.08092669397592545,0.07482604682445526,0.006100647151470184,0.9700084924697876,0.1935717910528183,0.0,0.1941498965024948,0.805850088596344,827,0.1941498965024948
828,22,14,stable_normal,,0.016612529754638672,0.06407574564218521,0.0425543338060379,0.0969569981098175,0.0544026643037796,0.9833874702453613,0.19295763969421387,0.0,0.18694880604743958,0.8130512237548828,828,0.18694880604743958
829,22,15,noise_sensitive_normal,,0.3402719795703888,0.03593941777944565,0.08032149076461792,0.04335777088999748,0.03696371987462044,0.6597280502319336,0.28001195192337036,0.0,0.20848077535629272,0.7915192246437073,829,0.20848077535629272
830,22,16,lesion_candidate_preserved,,0.0017766356468200684,0.0876898318529129,0.0793856531381607,0.09683381021022797,0.01744815707206726,0.9982233643531799,0.1850828230381012,0.0,0.15633024275302887,0.8436697721481323,830,0.15633024275302887
831,22,17,stable_normal,,0.017610371112823486,0.07348913699388504,0.07109571248292923,0.07900433242321014,0.007908619940280914,0.9823896288871765,0.19126996397972107,0.0,0.14117269217967987,0.8588272929191589,831,0.14117269217967987
832,22,18,noise_sensitive_normal,,0.11334371566772461,0.03969467058777809,0.06473583728075027,0.032389651983976364,0.03234618529677391,0.8866562843322754,0.22016553580760956,0.0,0.16913390159606934,0.8308660984039307,832,0.16913390159606934
833,22,19,lesion_candidate_preserved,,0.0009018778800964355,0.08571865409612656,0.08895622193813324,0.0826718881726265,0.006284333765506744,0.9990981221199036,0.1852867603302002,0.0,0.17251066863536835,0.8274893164634705,833,0.17251066863536835
834,22,20,noise_sensitive_normal,,0.11119994521141052,0.042785391211509705,0.036681462079286575,0.06709561496973038,0.030414152890443802,0.8888000249862671,0.21896511316299438,0.0,0.21233998239040375,0.7876600027084351,834,0.21233998239040375
835,22,21,stable_normal,,0.0003215372562408447,0.07824909687042236,0.08394764363765717,0.07293163985013962,0.011016003787517548,0.9996784925460815,0.18663744628429413,0.0,0.22279496490955353,0.7772050499916077,835,0.22279496490955353
836,22,22,stable_normal,,0.010523885488510132,0.06533101201057434,0.07797981798648834,0.055144716054201126,0.022835101932287216,0.9894760847091675,0.19139008224010468,0.0,0.19463829696178436,0.8053616881370544,836,0.19463829696178436
837,22,23,stable_normal,,0.029903918504714966,0.08117236196994781,0.08954070508480072,0.07838486135005951,0.011155843734741211,0.9700961112976074,0.19236744940280914,0.0,0.16842840611934662,0.8315715789794922,837,0.16842840611934662
838,22,24,stable_normal,,0.015361964702606201,0.021972106769680977,0.010998399928212166,0.03923051804304123,0.028232118114829063,0.9846380352973938,0.20136193931102753,0.0,0.24836578965187073,0.7516342401504517,838,0.24836578965187073
839,22,25,pseudo_anomaly_risk,,0.20823714137077332,0.020001128315925598,0.008057946339249611,0.07035466283559799,0.06229671835899353,0.7917628288269043,0.2484009712934494,0.0,0.24763208627700806,0.7523679137229919,839,0.24763208627700806
840,22,26,stable_normal,,0.01529550552368164,0.035183411091566086,0.02179090864956379,0.06624540686607361,0.04445450007915497,0.9847044944763184,0.19859419763088226,0.0,0.22647343575954437,0.7735265493392944,840,0.22647343575954437
841,22,27,stable_normal,,0.012422293424606323,0.06546811759471893,0.05812940374016762,0.07838205248117447,0.02025264874100685,0.9875776767730713,0.19177106022834778,0.0,0.16300907731056213,0.8369909524917603,841,0.16300907731056213
842,22,28,lesion_candidate_preserved,,0.0009515881538391113,0.0841403678059578,0.09066104143857956,0.07807840406894684,0.012582637369632721,0.9990484118461609,0.18560773134231567,0.0,0.14735542237758636,0.8526445627212524,842,0.14735542237758636
843,22,29,stable_normal,,4.789233207702637e-05,0.08003460615873337,0.07955686002969742,0.08052317798137665,0.0009663179516792297,0.9999520778656006,0.18622702360153198,0.0,0.17096735537052155,0.8290326595306396,843,0.17096735537052155
844,22,30,lesion_candidate_preserved,,0.00030165910720825195,0.08381564170122147,0.08860599994659424,0.07918160408735275,0.009424395859241486,0.9996983408927917,0.18553513288497925,0.0,0.17500919103622437,0.8249908089637756,844,0.17500919103622437
845,22,31,lesion_candidate_preserved,,0.0015090107917785645,0.08647260069847107,0.07947347313165665,0.09442154318094254,0.014948070049285889,0.9984909892082214,0.1852658987045288,0.0,0.1954631209373474,0.8045368790626526,845,0.1954631209373474
846,22,32,lesion_candidate_preserved,,0.006373286247253418,0.08513624966144562,0.09076852351427078,0.08089834451675415,0.009870178997516632,0.9936267137527466,0.18655256927013397,0.0,0.1342899352312088,0.8657100796699524,846,0.1342899352312088
847,22,33,pseudo_anomaly_risk,,0.19265693426132202,0.05380294471979141,0.09967677295207977,0.03919310122728348,0.060483671724796295,0.807343065738678,0.23634198307991028,0.0,0.21022751927375793,0.7897725105285645,847,0.21022751927375793
848,22,34,stable_normal,,0.09589153528213501,0.04567631706595421,0.027329759672284126,0.08218396455049515,0.05485420674085617,0.904108464717865,0.2147125005722046,0.0,0.18330809473991394,0.8166918754577637,848,0.18330809473991394
849,22,35,lesion_candidate_preserved,,0.0010295510292053223,0.0920749083161354,0.07843201607465744,0.10785429179668427,0.029422275722026825,0.9989704489707947,0.18406692147254944,0.0,0.2218751162290573,0.7781248688697815,849,0.2218751162290573
850,22,36,pseudo_anomaly_risk,,0.19157463312149048,0.04119114577770233,0.0786517933011055,0.029985494911670685,0.048666298389434814,0.8084253668785095,0.23904584348201752,0.0,0.20345836877822876,0.7965416312217712,850,0.20345836877822876
851,23,0,stable_normal,,0.022510647773742676,0.025794818997383118,0.012509269639849663,0.04817745462059975,0.03566818684339523,0.9774893522262573,0.2021602839231491,0.0,0.16449598968029022,0.8355039954185486,851,0.16449598968029022
852,23,1,stable_normal,,0.0016131997108459473,0.06375272572040558,0.07024085521697998,0.05786533281207085,0.012375522404909134,0.998386800289154,0.18979661166667938,0.0,0.1597062349319458,0.8402937650680542,852,0.1597062349319458
853,23,2,pseudo_anomaly_risk,,0.2181262969970703,0.022856801748275757,0.07454857230186462,0.0064259921200573444,0.06812258064746857,0.7818737030029297,0.25027742981910706,0.0,0.22264795005321503,0.7773520350456238,853,0.22264795005321503
854,23,3,pseudo_anomaly_risk,,0.2529107630252838,0.025097789242863655,0.07114135473966599,0.014374449849128723,0.05676690489053726,0.7470892667770386,0.2588978409767151,0.0,0.16731126606464386,0.8326887488365173,854,0.16731126606464386
855,23,4,pseudo_anomaly_risk,,0.22864076495170593,0.025174716487526894,0.0730895921587944,0.010730605572462082,0.06235898658633232,0.7713592052459717,0.25245940685272217,0.0,0.21231597661972046,0.7876840233802795,855,0.21231597661972046
856,23,5,noise_sensitive_normal,,0.1986316442489624,0.04439660534262657,0.04738849028944969,0.071009062230587,0.023620571941137314,0.8013683557510376,0.240072101354599,0.0,0.18535445630550385,0.814645528793335,856,0.18535445630550385
857,23,6,stable_normal,,0.014120936393737793,0.04927133023738861,0.03790974244475365,0.06950192898511887,0.03159218654036522,0.9858790636062622,0.1954331398010254,0.0,0.2569999694824219,0.7430000305175781,857,0.2569999694824219
858,23,7,lesion_candidate_preserved,,0.002415269613265991,0.08255291730165482,0.08132531493902206,0.08424779027700424,0.0029224753379821777,0.9975847005844116,0.18622857332229614,0.0,0.18502508103847504,0.8149749040603638,858,0.18502508103847504
859,23,8,stable_normal,,7.286667823791504e-05,0.06625871360301971,0.06525392830371857,0.06728842854499817,0.002034500241279602,0.9999271631240845,0.18896687030792236,0.0,0.16640107333660126,0.8335989117622375,859,0.16640107333660126
860,23,9,stable_normal,,0.10670697689056396,0.021525012329220772,0.037256378680467606,0.015622904524207115,0.02163347415626049,0.893293023109436,0.2226550132036209,0.0,0.2238961011171341,0.7761039137840271,860,0.2238961011171341
861,23,10,stable_normal,,0.00798189640045166,0.04144494608044624,0.035948097705841064,0.04977931082248688,0.013831213116645813,0.9920181035995483,0.1956944316625595,0.0,0.1858150213956833,0.8141849637031555,861,0.1858150213956833
862,23,11,pseudo_anomaly_risk,,0.35064664483070374,0.036021873354911804,0.07926369458436966,0.04003852233290672,0.039225172251462936,0.6493533849716187,0.2829064726829529,0.0,0.23381593823432922,0.7661840915679932,862,0.23381593823432922
863,23,12,stable_normal,,0.012632489204406738,0.059944696724414825,0.0768938660621643,0.04691828787326813,0.02997557818889618,0.9873675107955933,0.1929340958595276,0.0,0.20579466223716736,0.7942053079605103,863,0.20579466223716736
864,23,13,stable_normal,,0.003674536943435669,0.062191158533096313,0.07071460783481598,0.05480995774269104,0.01590465009212494,0.9963254928588867,0.19055110216140747,0.0,0.1709519773721695,0.8290480375289917,864,0.1709519773721695
865,23,14,stable_normal,,0.011064350605010986,0.020949140191078186,0.017574258148670197,0.026620153337717056,0.00904589518904686,0.988935649394989,0.20061667263507843,0.0,0.20686565339565277,0.793134331703186,865,0.20686565339565277
866,23,15,stable_normal,,0.02425706386566162,0.05850181356072426,0.07017266750335693,0.05105487257242203,0.019117794930934906,0.9757429361343384,0.19575811922550201,0.0,0.19564001262187958,0.8043599724769592,866,0.19564001262187958
867,23,16,stable_normal,,0.004711568355560303,0.06232073903083801,0.08201571553945541,0.04638978838920593,0.03562592715024948,0.9952884316444397,0.1907474398612976,0.0,0.17931126058101654,0.8206887245178223,867,0.17931126058101654
868,23,17,pseudo_anomaly_risk,,0.12729233503341675,0.047883614897727966,0.03375589847564697,0.08702243119478226,0.053266532719135284,0.8727076649665833,0.22166652977466583,0.0,0.11638355255126953,0.8836164474487305,868,0.11638355255126953
869,23,18,stable_normal,,0.08165663480758667,0.05307776853442192,0.040547922253608704,0.08314782381057739,0.04259990155696869,0.9183433651924133,0.20979265868663788,0.0,0.1713477224111557,0.8286522626876831,869,0.1713477224111557
870,23,19,stable_normal,,0.0010753870010375977,0.07565051317214966,0.08876678347587585,0.06453509628772736,0.0242316871881485,0.9989246129989624,0.18731121718883514,0.0,0.17416107654571533,0.8258389234542847,870,0.17416107654571533
871,23,20,pseudo_anomaly_risk,,0.22017109394073486,0.030956342816352844,0.02291814051568508,0.07741519063711166,0.05449704825878143,0.7798289060592651,0.24883399903774261,0.0,0.22112034261226654,0.7788796424865723,871,0.22112034261226654
